# The following table is formatted as tab separated values. 																							
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
metF	gene-LQ108_RS22595	TRANSCRIPT_gene-LQ108_RS22595	protein_coding	0	3	0	55	0	0	0	0	30	0	0	0	0	1	0	0	0	1	2	25
metG	gene-LQ108_RS15525	TRANSCRIPT_gene-LQ108_RS15525	protein_coding	0	9	3	85	0	0	0	0	47	0	0	3	0	0	0	0	0	0	9	38
metH	gene-LQ108_RS01325	TRANSCRIPT_gene-LQ108_RS01325	protein_coding	0	43	3	100	0	0	0	0	45	0	0	3	0	0	0	0	0	0	43	55
metJ	gene-LQ108_RS22610	TRANSCRIPT_gene-LQ108_RS22610	protein_coding	0	0	0	60	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	28
metK	gene-LQ108_RS18940	TRANSCRIPT_gene-LQ108_RS18940	protein_coding	0	3	0	91	0	0	0	0	46	0	0	0	0	0	0	0	0	0	3	45
metN	gene-LQ108_RS04160	TRANSCRIPT_gene-LQ108_RS04160	protein_coding	0	4	0	25	0	0	0	0	18	0	0	0	0	0	0	0	0	0	4	7
metQ	gene-LQ108_RS04150	TRANSCRIPT_gene-LQ108_RS04150	protein_coding	0	0	0	40	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	12
metR	gene-LQ108_RS22195	TRANSCRIPT_gene-LQ108_RS22195	protein_coding	0	1	0	93	0	0	0	0	49	0	0	0	0	0	0	0	0	0	1	44
mfd	gene-LQ108_RS08790	TRANSCRIPT_gene-LQ108_RS08790	protein_coding	0	42	1	102	0	0	0	0	50	0	0	1	0	0	0	0	0	0	42	52
mglA	gene-LQ108_RS15665	TRANSCRIPT_gene-LQ108_RS15665	protein_coding	0	11	0	84	0	0	0	0	30	0	0	0	0	0	0	0	0	0	11	54
mglB	gene-LQ108_RS15670	TRANSCRIPT_gene-LQ108_RS15670	protein_coding	0	8	0	82	0	0	0	0	31	0	0	0	0	0	0	0	0	0	8	51
mglC	gene-LQ108_RS15660	TRANSCRIPT_gene-LQ108_RS15660	protein_coding	0	14	0	70	0	0	0	0	23	0	0	0	0	0	0	0	0	0	14	47
mgrA	gene-LQ108_RS16450	TRANSCRIPT_gene-LQ108_RS16450	protein_coding	0	10	1	112	0	0	0	0	50	0	0	1	0	0	0	0	0	0	10	62
mgrB	gene-LQ108_RS13790	TRANSCRIPT_gene-LQ108_RS13790	protein_coding	0	0	0	132	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	63
mgsA	gene-LQ108_RS07970	TRANSCRIPT_gene-LQ108_RS07970	protein_coding	0	6	1	117	0	0	0	0	63	0	0	1	0	0	0	0	0	0	6	54
mgtA	gene-LQ108_RS02505	TRANSCRIPT_gene-LQ108_RS02505	protein_coding	0	30	0	88	0	0	0	0	55	0	0	0	0	0	0	0	0	0	30	33
mgtE	gene-LQ108_RS15880	TRANSCRIPT_gene-LQ108_RS15880	protein_coding	0	11	0	96	0	0	0	0	42	0	0	0	0	0	0	0	0	0	11	54
miaA	gene-LQ108_RS02020	TRANSCRIPT_gene-LQ108_RS02020	protein_coding	0	2	0	73	0	0	0	0	24	0	0	0	0	0	0	0	0	0	2	49
miaB	gene-LQ108_RS06385	TRANSCRIPT_gene-LQ108_RS06385	protein_coding	0	12	1	84	0	0	0	0	34	0	0	1	0	0	0	0	0	0	12	50
miaE	gene-LQ108_RS02610	TRANSCRIPT_gene-LQ108_RS02610	protein_coding	0	11	2	112	0	0	0	0	19	0	0	2	0	0	0	0	0	0	11	93
minC	gene-LQ108_RS13660	TRANSCRIPT_gene-LQ108_RS13660	protein_coding	0	2	0	80	0	0	0	0	29	0	0	0	0	0	0	0	0	0	2	51
minD	gene-LQ108_RS13665	TRANSCRIPT_gene-LQ108_RS13665	protein_coding	0	2	0	77	0	0	0	0	32	0	0	0	0	0	0	0	0	0	2	45
minE	gene-LQ108_RS13670	TRANSCRIPT_gene-LQ108_RS13670	protein_coding	0	1	0	80	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1	43
mioC	gene-LQ108_RS23060	TRANSCRIPT_gene-LQ108_RS23060	protein_coding	0	1	0	55	0	0	0	0	19	0	0	0	0	0	0	0	0	0	1	36
mlaA	gene-LQ108_RS16390	TRANSCRIPT_gene-LQ108_RS16390	protein_coding	0	7	1	108	0	0	0	0	49	0	0	1	0	0	0	0	0	0	7	59
mlaB	gene-LQ108_RS20390	TRANSCRIPT_gene-LQ108_RS20390	protein_coding	0	1	2	62	0	0	0	0	25	0	0	2	0	0	0	0	0	0	1	37
mlaC	gene-LQ108_RS20395	TRANSCRIPT_gene-LQ108_RS20395	protein_coding	0	5	0	63	0	0	0	0	26	0	0	0	0	0	0	0	0	0	5	37
mlaD	gene-LQ108_RS20400	TRANSCRIPT_gene-LQ108_RS20400	protein_coding	0	4	0	64	0	0	0	0	29	0	0	0	0	0	0	0	0	0	4	35
mlaE	gene-LQ108_RS20405	TRANSCRIPT_gene-LQ108_RS20405	protein_coding	0	6	0	73	0	0	0	0	33	0	0	0	0	0	0	0	0	0	6	40
mlaF	gene-LQ108_RS20410	TRANSCRIPT_gene-LQ108_RS20410	protein_coding	0	4	0	79	0	0	0	0	38	0	0	0	0	0	0	0	0	0	4	41
mlc	gene-LQ108_RS10220	TRANSCRIPT_gene-LQ108_RS10220	protein_coding	0	7	0	73	0	0	0	0	34	0	0	0	0	0	0	0	0	0	7	39
mliC	gene-LQ108_RS09840	TRANSCRIPT_gene-LQ108_RS09840	protein_coding	0	3	1	81	0	0	0	0	53	0	0	1	0	0	0	0	0	0	3	28
mlrA	gene-LQ108_RS15545	TRANSCRIPT_gene-LQ108_RS15545	protein_coding	0	5	0	91	0	0	0	0	53	0	0	0	0	0	0	0	0	0	5	38
mltA	gene-LQ108_RS18370	TRANSCRIPT_gene-LQ108_RS18370	protein_coding	0	10	0	83	0	0	0	0	40	0	0	0	0	0	0	0	0	0	10	43
mltB	gene-LQ108_RS17885	TRANSCRIPT_gene-LQ108_RS17885	protein_coding	0	7	0	105	0	0	0	0	48	0	0	0	0	0	0	0	0	0	7	57
mltC	gene-LQ108_RS19040	TRANSCRIPT_gene-LQ108_RS19040	protein_coding	0	8	0	68	0	0	0	0	44	0	0	0	0	0	0	0	0	0	8	24
mltD	gene-LQ108_RS04225	TRANSCRIPT_gene-LQ108_RS04225	protein_coding	0	6	0	88	0	0	0	0	55	0	0	0	0	0	0	0	0	0	6	33
mltF	gene-LQ108_RS17125	TRANSCRIPT_gene-LQ108_RS17125	protein_coding	0	14	0	102	0	0	0	0	43	0	0	0	0	0	0	0	0	0	14	59
mmuM	gene-LQ108_RS04485	TRANSCRIPT_gene-LQ108_RS04485	protein_coding	0	12	5	109	0	0	0	0	59	0	0	5	0	1	0	0	0	1	11	50
mmuP	gene-LQ108_RS04480	TRANSCRIPT_gene-LQ108_RS04480	protein_coding	0	15	0	116	0	0	0	0	68	0	0	0	0	0	0	0	0	0	15	48
mngA	gene-LQ108_RS06635	TRANSCRIPT_gene-LQ108_RS06635	protein_coding	0	22	5	69	0	0	0	0	41	0	0	5	0	0	0	0	0	0	22	28
mngB	gene-LQ108_RS06640	TRANSCRIPT_gene-LQ108_RS06640	protein_coding	0	19	9	70	0	0	0	0	24	0	0	9	0	0	0	0	0	0	19	46
mnmA	gene-LQ108_RS08885	TRANSCRIPT_gene-LQ108_RS08885	protein_coding	0	8	0	46	0	0	0	0	34	0	0	0	0	0	0	0	0	0	8	12
mnmC	gene-LQ108_RS16325	TRANSCRIPT_gene-LQ108_RS16325	protein_coding	0	13	8	92	0	0	0	0	48	0	0	8	0	0	0	0	0	0	13	44
mnmE	gene-LQ108_RS23185	TRANSCRIPT_gene-LQ108_RS23185	protein_coding	0	21	4	44	0	0	0	0	42	0	0	4	0	0	0	0	0	0	21	2
mnmG	gene-LQ108_RS23065	TRANSCRIPT_gene-LQ108_RS23065	protein_coding	0	8	0	44	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	36
mnmH	gene-LQ108_RS05190	TRANSCRIPT_gene-LQ108_RS05190	protein_coding	0	9	6	83	0	0	0	0	40	0	0	6	0	0	0	0	0	0	9	43
mnmL	gene-LQ108_RS20530	TRANSCRIPT_gene-LQ108_RS20530	protein_coding	0	12	7	136	0	0	0	0	56	0	0	7	0	0	0	0	0	0	12	80
mntP	gene-LQ108_RS13755	TRANSCRIPT_gene-LQ108_RS13755	protein_coding	0	3	0	99	0	0	0	0	71	0	0	0	0	0	0	0	0	0	3	28
mntR	gene-LQ108_RS07070	TRANSCRIPT_gene-LQ108_RS07070	protein_coding	0	1	0	89	0	0	0	0	49	0	0	0	0	0	0	0	0	0	1	40
mntS	gene-LQ108_RS07065	TRANSCRIPT_gene-LQ108_RS07065	protein_coding	0	1	0	89	0	0	0	0	43	0	0	0	0	0	0	0	0	0	1	46
moaA	gene-LQ108_RS06890	TRANSCRIPT_gene-LQ108_RS06890	protein_coding	0	6	0	72	0	0	0	0	33	0	0	0	0	0	0	0	0	0	6	39
moaB	gene-LQ108_RS06895	TRANSCRIPT_gene-LQ108_RS06895	protein_coding	0	1	2	73	0	0	0	0	36	0	0	2	0	0	0	0	0	0	1	37
moaC	gene-LQ108_RS06900	TRANSCRIPT_gene-LQ108_RS06900	protein_coding	0	1	0	78	0	0	0	0	38	0	0	0	0	0	0	0	0	0	1	40
moaD	gene-LQ108_RS06905	TRANSCRIPT_gene-LQ108_RS06905	protein_coding	0	0	1	77	0	0	0	0	39	0	0	1	0	0	0	0	0	0	0	38
moaE	gene-LQ108_RS06910	TRANSCRIPT_gene-LQ108_RS06910	protein_coding	0	3	2	72	0	0	0	0	35	0	0	2	0	0	0	0	0	0	3	37
mobA	gene-LQ108_RS22965	TRANSCRIPT_gene-LQ108_RS22965	protein_coding	0	3	5	56	0	0	0	0	8	0	0	5	0	0	0	0	0	0	3	48
mobB	gene-LQ108_RS22970	TRANSCRIPT_gene-LQ108_RS22970	protein_coding	0	3	1	51	0	0	0	0	4	0	0	1	0	0	0	0	0	0	3	47
modA	gene-LQ108_RS06790	TRANSCRIPT_gene-LQ108_RS06790	protein_coding	0	6	3	71	0	0	0	0	39	0	0	3	0	0	0	0	0	0	6	32
modB	gene-LQ108_RS06795	TRANSCRIPT_gene-LQ108_RS06795	protein_coding	0	4	0	74	0	0	0	0	39	0	0	0	0	0	0	0	0	0	4	35
modC	gene-LQ108_RS06800	TRANSCRIPT_gene-LQ108_RS06800	protein_coding	0	9	1	72	0	0	0	0	39	0	0	1	0	0	0	0	0	0	9	33
modE	gene-LQ108_RS06780	TRANSCRIPT_gene-LQ108_RS06780	protein_coding	0	3	1	73	0	0	0	0	34	0	0	1	0	0	0	0	0	0	3	39
modF	gene-LQ108_RS06775	TRANSCRIPT_gene-LQ108_RS06775	protein_coding	0	11	1	66	0	0	0	0	29	0	0	1	0	0	0	0	0	0	11	37
moeA	gene-LQ108_RS07170	TRANSCRIPT_gene-LQ108_RS07170	protein_coding	0	11	2	98	0	0	0	0	59	0	0	2	0	1	0	0	0	1	10	39
moeB	gene-LQ108_RS07165	TRANSCRIPT_gene-LQ108_RS07165	protein_coding	0	9	1	97	0	0	0	0	54	0	0	1	0	0	0	0	0	0	9	43
mog	gene-LQ108_RS03315	TRANSCRIPT_gene-LQ108_RS03315	protein_coding	0	2	0	71	0	0	0	0	27	0	0	0	0	0	0	0	0	0	2	44
motA	gene-LQ108_RS14125	TRANSCRIPT_gene-LQ108_RS14125	protein_coding	0	6	0	64	0	0	0	0	38	0	0	0	0	0	0	0	0	0	6	26
motA	gene-LQ108_RS14610	TRANSCRIPT_gene-LQ108_RS14610	protein_coding	0	0	0	24	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0
motB	gene-LQ108_RS14120	TRANSCRIPT_gene-LQ108_RS14120	protein_coding	0	6	0	64	0	0	0	0	38	0	0	0	0	0	0	0	0	0	6	26
motB	gene-LQ108_RS14605	TRANSCRIPT_gene-LQ108_RS14605	protein_coding	0	0	0	35	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
mpaA	gene-LQ108_RS12350	TRANSCRIPT_gene-LQ108_RS12350	protein_coding	0	14	0	90	0	0	0	0	23	0	0	0	0	0	0	0	0	0	14	67
mpl	gene-LQ108_RS02395	TRANSCRIPT_gene-LQ108_RS02395	protein_coding	1	14	0	64	0	0	0	0	29	1	0	0	0	0	0	0	0	0	14	35
mprA	gene-LQ108_RS17775	TRANSCRIPT_gene-LQ108_RS17775	protein_coding	0	2	0	79	0	0	0	0	46	0	0	0	0	0	0	0	0	0	2	33
mqo	gene-LQ108_RS15870	TRANSCRIPT_gene-LQ108_RS15870	protein_coding	0	6	0	84	0	0	0	0	35	0	0	0	0	0	0	0	0	0	6	49
mraY	gene-LQ108_RS03610	TRANSCRIPT_gene-LQ108_RS03610	protein_coding	0	11	0	71	0	0	0	0	36	0	0	0	0	0	0	0	0	0	11	35
mraZ	gene-LQ108_RS03580	TRANSCRIPT_gene-LQ108_RS03580	protein_coding	0	1	0	85	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	49
mrcA	gene-LQ108_RS21320	TRANSCRIPT_gene-LQ108_RS21320	protein_coding	0	17	3	87	0	0	0	0	35	0	0	3	0	0	0	0	0	0	17	52
mrcB	gene-LQ108_RS03920	TRANSCRIPT_gene-LQ108_RS03920	protein_coding	0	21	2	76	0	0	1	0	27	0	0	1	0	0	0	0	0	0	21	49
mrdA	gene-LQ108_RS06300	TRANSCRIPT_gene-LQ108_RS06300	protein_coding	0	30	0	63	0	0	0	0	34	0	0	0	0	0	0	0	0	0	30	29
mrdB	gene-LQ108_RS06295	TRANSCRIPT_gene-LQ108_RS06295	protein_coding	0	7	0	84	0	0	0	0	38	0	0	0	0	0	0	0	0	0	7	46
mreB	gene-LQ108_RS20685	TRANSCRIPT_gene-LQ108_RS20685	protein_coding	0	2	0	70	0	0	0	0	32	0	0	0	0	0	0	0	0	0	2	38
mreC	gene-LQ108_RS20680	TRANSCRIPT_gene-LQ108_RS20680	protein_coding	0	10	0	62	0	0	0	0	32	0	0	0	0	0	0	0	0	0	10	30
mreD	gene-LQ108_RS20675	TRANSCRIPT_gene-LQ108_RS20675	protein_coding	0	0	0	66	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	33
msbA	gene-LQ108_RS07760	TRANSCRIPT_gene-LQ108_RS07760	protein_coding	0	17	2	104	0	0	0	0	55	0	0	2	0	0	0	0	0	0	17	49
msbA	gene-LQ108_RS12200	TRANSCRIPT_gene-LQ108_RS12200	protein_coding	0	17	3	115	0	0	0	0	47	0	0	3	0	0	0	0	0	0	17	68
mscK	gene-LQ108_RS05045	TRANSCRIPT_gene-LQ108_RS05045	protein_coding	0	32	1	70	0	0	0	0	39	0	0	1	0	0	0	0	0	0	32	31
mscL	gene-LQ108_RS20885	TRANSCRIPT_gene-LQ108_RS20885	protein_coding	0	3	0	72	0	0	0	0	22	0	0	0	0	0	0	0	0	0	3	50
mscM	gene-LQ108_RS01960	TRANSCRIPT_gene-LQ108_RS01960	protein_coding	0	25	0	89	0	0	0	0	46	0	0	0	0	0	0	0	0	0	25	43
msrA	gene-LQ108_RS02335	TRANSCRIPT_gene-LQ108_RS02335	protein_coding	0	2	0	88	0	0	0	0	46	0	0	0	0	0	0	0	0	0	2	42
msrB	gene-LQ108_RS09060	TRANSCRIPT_gene-LQ108_RS09060	protein_coding	0	4	0	83	0	0	0	0	51	0	0	0	0	0	0	0	0	0	4	32
msrP	gene-LQ108_RS20700	TRANSCRIPT_gene-LQ108_RS20700	protein_coding	0	6	1	63	0	0	0	0	33	0	0	1	0	0	0	0	0	0	6	30
msrQ	gene-LQ108_RS20705	TRANSCRIPT_gene-LQ108_RS20705	protein_coding	0	7	0	64	0	0	0	0	33	0	0	0	0	0	0	0	0	0	7	31
mtfA	gene-LQ108_RS14880	TRANSCRIPT_gene-LQ108_RS14880	protein_coding	0	7	2	68	0	0	0	0	67	0	0	2	0	0	0	0	0	0	7	1
mtgA	gene-LQ108_RS20470	TRANSCRIPT_gene-LQ108_RS20470	protein_coding	0	6	1	66	0	0	0	0	30	0	0	1	0	0	0	0	0	0	6	36
mtlD	gene-LQ108_RS00815	TRANSCRIPT_gene-LQ108_RS00815	protein_coding	0	5	2	44	0	0	0	0	6	0	0	2	0	0	0	0	0	0	5	38
mtlR	gene-LQ108_RS00810	TRANSCRIPT_gene-LQ108_RS00810	protein_coding	0	2	0	41	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	37
mtnA	gene-LQ108_RS05890	TRANSCRIPT_gene-LQ108_RS05890	protein_coding	0	9	2	129	0	0	0	0	61	0	0	2	0	0	0	0	0	0	9	68
mtnC	gene-LQ108_RS05905	TRANSCRIPT_gene-LQ108_RS05905	protein_coding	0	9	0	130	0	0	0	0	57	0	0	0	0	0	0	0	0	0	9	73
mtnK	gene-LQ108_RS05885	TRANSCRIPT_gene-LQ108_RS05885	protein_coding	0	15	2	129	0	0	0	0	68	0	0	2	0	0	0	0	0	0	15	61
mtnN	gene-LQ108_RS03970	TRANSCRIPT_gene-LQ108_RS03970	protein_coding	0	6	0	76	0	0	0	0	49	0	0	0	0	0	0	0	0	0	6	27
mtr	gene-LQ108_RS20225	TRANSCRIPT_gene-LQ108_RS20225	protein_coding	0	14	1	61	0	0	0	0	38	0	0	1	0	0	0	0	0	0	14	23
mug	gene-LQ108_RS19565	TRANSCRIPT_gene-LQ108_RS19565	protein_coding	0	6	0	17	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	2
mukB	gene-LQ108_RS07810	TRANSCRIPT_gene-LQ108_RS07810	protein_coding	0	45	1	82	0	0	0	0	44	0	0	1	0	0	0	0	0	0	45	38
mukE	gene-LQ108_RS07805	TRANSCRIPT_gene-LQ108_RS07805	protein_coding	0	3	1	91	0	0	0	0	51	0	0	1	0	0	0	0	0	0	3	40
mukF	gene-LQ108_RS07800	TRANSCRIPT_gene-LQ108_RS07800	protein_coding	0	12	0	92	0	0	0	0	49	0	0	0	0	0	0	0	0	0	12	43
murA	gene-LQ108_RS20380	TRANSCRIPT_gene-LQ108_RS20380	protein_coding	0	7	1	66	0	0	0	0	34	0	0	1	0	0	0	0	0	0	7	32
murB	gene-LQ108_RS22065	TRANSCRIPT_gene-LQ108_RS22065	protein_coding	0	8	4	53	0	0	0	0	50	0	0	4	0	0	0	0	0	0	8	3
murC	gene-LQ108_RS03630	TRANSCRIPT_gene-LQ108_RS03630	protein_coding	0	10	1	60	0	0	0	0	23	0	0	1	0	0	0	0	0	0	10	37
murD	gene-LQ108_RS03615	TRANSCRIPT_gene-LQ108_RS03615	protein_coding	0	11	1	69	0	0	0	0	31	0	0	1	0	0	0	0	0	0	11	38
murE	gene-LQ108_RS03600	TRANSCRIPT_gene-LQ108_RS03600	protein_coding	0	13	2	63	0	0	0	0	36	0	0	2	0	0	0	0	0	0	13	27
murF	gene-LQ108_RS03605	TRANSCRIPT_gene-LQ108_RS03605	protein_coding	0	7	1	69	0	0	0	0	37	0	0	1	0	0	0	0	0	0	7	32
murG	gene-LQ108_RS03625	TRANSCRIPT_gene-LQ108_RS03625	protein_coding	0	8	1	68	0	0	0	0	31	0	0	1	0	0	0	0	0	0	8	37
murI	gene-LQ108_RS22515	TRANSCRIPT_gene-LQ108_RS22515	protein_coding	0	6	0	31	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	26
murJ	gene-LQ108_RS08560	TRANSCRIPT_gene-LQ108_RS08560	protein_coding	0	9	2	74	0	0	0	0	21	0	0	2	0	0	0	0	0	0	9	53
murQ	gene-LQ108_RS17145	TRANSCRIPT_gene-LQ108_RS17145	protein_coding	0	11	1	72	0	0	0	0	36	0	0	1	0	0	0	0	0	0	11	36
mutH	gene-LQ108_RS18465	TRANSCRIPT_gene-LQ108_RS18465	protein_coding	0	15	3	110	0	0	0	0	59	0	0	3	0	0	0	0	0	0	15	51
mutL	gene-LQ108_RS02015	TRANSCRIPT_gene-LQ108_RS02015	protein_coding	0	16	2	66	0	0	0	0	22	0	0	2	0	0	0	0	0	0	16	44
mutM	gene-LQ108_RS00620	TRANSCRIPT_gene-LQ108_RS00620	protein_coding	0	6	0	73	0	0	0	0	35	0	0	0	0	0	0	0	0	0	6	38
mutS	gene-LQ108_RS18085	TRANSCRIPT_gene-LQ108_RS18085	protein_coding	0	0	0	57	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	39
mutT	gene-LQ108_RS03670	TRANSCRIPT_gene-LQ108_RS03670	protein_coding	0	3	1	97	0	0	0	0	56	0	0	1	0	0	0	0	0	0	3	41
mutY	gene-LQ108_RS19030	TRANSCRIPT_gene-LQ108_RS19030	protein_coding	0	8	1	56	0	0	0	0	35	0	0	1	0	0	0	0	0	0	8	21
mzrA	gene-LQ108_RS19990	TRANSCRIPT_gene-LQ108_RS19990	protein_coding	0	5	0	75	0	0	0	0	34	0	0	0	0	0	0	0	0	0	5	41
nac	gene-LQ108_RS14945	TRANSCRIPT_gene-LQ108_RS14945	protein_coding	0	17	0	113	0	0	0	0	58	0	0	0	0	0	0	0	0	0	17	55
nadA	gene-LQ108_RS06725	TRANSCRIPT_gene-LQ108_RS06725	protein_coding	0	11	2	62	0	0	0	0	38	0	0	2	0	0	0	0	0	0	11	24
nadB	gene-LQ108_RS17220	TRANSCRIPT_gene-LQ108_RS17220	protein_coding	0	19	3	61	0	0	0	0	29	0	0	3	0	0	0	0	0	0	19	32
nadC	gene-LQ108_RS03710	TRANSCRIPT_gene-LQ108_RS03710	protein_coding	0	3	0	91	0	0	0	0	52	0	0	0	0	0	0	0	0	0	3	39
nadD	gene-LQ108_RS06315	TRANSCRIPT_gene-LQ108_RS06315	protein_coding	0	3	0	88	0	0	0	0	52	0	0	0	0	0	0	0	0	0	3	36
nadE	gene-LQ108_RS09200	TRANSCRIPT_gene-LQ108_RS09200	protein_coding	0	2	0	86	0	0	0	0	52	0	0	0	0	0	0	0	0	0	2	34
nadK	gene-LQ108_RS17425	TRANSCRIPT_gene-LQ108_RS17425	protein_coding	0	10	0	74	0	0	0	0	46	0	0	0	0	0	0	0	0	0	10	28
nadR	gene-LQ108_RS03210	TRANSCRIPT_gene-LQ108_RS03210	protein_coding	0	4	0	107	0	0	0	0	53	0	0	0	0	0	0	0	0	0	4	54
nagA	gene-LQ108_RS06445	TRANSCRIPT_gene-LQ108_RS06445	protein_coding	0	7	2	77	0	0	0	0	36	0	0	2	0	0	0	0	0	0	7	41
nagA	gene-LQ108_RS20125	TRANSCRIPT_gene-LQ108_RS20125	protein_coding	0	7	5	85	0	0	0	0	45	0	0	5	0	0	0	0	0	0	7	40
nagB	gene-LQ108_RS06450	TRANSCRIPT_gene-LQ108_RS06450	protein_coding	0	5	0	83	0	0	0	0	36	0	0	0	0	0	0	0	0	0	5	47
nagC	gene-LQ108_RS06440	TRANSCRIPT_gene-LQ108_RS06440	protein_coding	0	10	0	82	0	0	0	0	50	0	0	0	0	0	0	0	0	0	10	32
nagD	gene-LQ108_RS06435	TRANSCRIPT_gene-LQ108_RS06435	protein_coding	0	2	0	86	0	0	0	0	53	0	0	0	0	0	0	0	0	0	2	33
nagE	gene-LQ108_RS06455	TRANSCRIPT_gene-LQ108_RS06455	protein_coding	0	12	1	83	0	0	0	0	52	0	0	1	0	0	0	0	0	0	12	31
nagK	gene-LQ108_RS08815	TRANSCRIPT_gene-LQ108_RS08815	protein_coding	0	6	1	107	0	0	0	0	59	0	0	1	0	0	0	0	0	0	6	48
nagZ	gene-LQ108_RS08755	TRANSCRIPT_gene-LQ108_RS08755	protein_coding	0	1	0	76	0	0	0	0	48	0	0	0	0	0	0	0	0	0	1	28
narH	gene-LQ108_RS11895	TRANSCRIPT_gene-LQ108_RS11895	protein_coding	0	16	3	141	0	0	0	0	91	0	0	3	0	0	0	0	0	0	16	50
narH	gene-LQ108_RS13210	TRANSCRIPT_gene-LQ108_RS13210	protein_coding	0	22	1	106	0	0	0	0	63	0	0	1	0	0	0	0	0	0	22	43
narI	gene-LQ108_RS13200	TRANSCRIPT_gene-LQ108_RS13200	protein_coding	0	6	0	125	0	0	0	0	58	0	0	0	0	0	0	0	0	0	6	67
narI	narI	gene-LQ108_RS11905	pseudogene	0	0	0	157	0	0	0	0	87	0	0	0	13	0	0	0	0	0	0	57
narJ	gene-LQ108_RS13205	TRANSCRIPT_gene-LQ108_RS13205	protein_coding	0	10	4	116	0	0	0	0	57	0	0	4	0	0	0	0	0	0	10	59
narL	gene-LQ108_RS13230	TRANSCRIPT_gene-LQ108_RS13230	protein_coding	0	6	0	100	0	0	0	0	70	0	0	0	0	0	0	0	0	0	6	30
narQ	gene-LQ108_RS16665	TRANSCRIPT_gene-LQ108_RS16665	protein_coding	0	7	3	84	0	0	0	0	43	0	0	3	0	0	0	0	0	0	7	41
narW	gene-LQ108_RS11900	TRANSCRIPT_gene-LQ108_RS11900	protein_coding	0	11	1	138	0	0	0	0	85	0	0	1	0	0	0	0	0	0	11	53
narX	gene-LQ108_RS13225	TRANSCRIPT_gene-LQ108_RS13225	protein_coding	0	12	1	106	0	0	0	0	67	0	0	1	0	0	0	0	0	0	12	39
nasR	gene-LQ108_RS13265	TRANSCRIPT_gene-LQ108_RS13265	protein_coding	0	14	5	70	0	0	0	0	38	0	0	5	0	0	0	0	0	0	14	32
ndk	gene-LQ108_RS16970	TRANSCRIPT_gene-LQ108_RS16970	protein_coding	1	3	0	85	0	0	0	0	32	1	0	0	0	0	1	0	0	0	3	53
nei	gene-LQ108_RS06580	TRANSCRIPT_gene-LQ108_RS06580	protein_coding	0	6	3	85	0	0	0	0	36	0	0	3	0	0	0	0	0	0	6	49
nepI	gene-LQ108_RS00220	TRANSCRIPT_gene-LQ108_RS00220	protein_coding	0	13	2	84	0	0	0	0	30	0	0	2	0	0	0	0	0	0	13	54
nfi	gene-LQ108_RS01255	TRANSCRIPT_gene-LQ108_RS01255	protein_coding	0	7	0	64	0	0	0	0	26	0	0	0	0	0	0	0	0	0	7	38
nfo	gene-LQ108_RS15720	TRANSCRIPT_gene-LQ108_RS15720	protein_coding	0	4	0	78	0	0	0	0	36	0	0	0	0	0	0	0	0	0	4	42
nfsA	gene-LQ108_RS07360	TRANSCRIPT_gene-LQ108_RS07360	protein_coding	0	5	1	82	0	0	0	0	36	0	0	1	0	0	0	0	0	0	5	46
nfsB	gene-LQ108_RS05410	TRANSCRIPT_gene-LQ108_RS05410	protein_coding	0	5	0	70	0	0	0	0	34	0	0	0	0	0	0	0	0	0	5	36
nfuA	gene-LQ108_RS21405	TRANSCRIPT_gene-LQ108_RS21405	protein_coding	0	6	1	83	0	0	0	0	33	0	0	1	0	0	0	0	0	0	6	50
nhaA	gene-LQ108_RS03340	TRANSCRIPT_gene-LQ108_RS03340	protein_coding	0	20	2	66	0	0	0	0	40	0	0	2	0	0	0	0	0	0	20	26
nhaB	gene-LQ108_RS13635	TRANSCRIPT_gene-LQ108_RS13635	protein_coding	0	11	1	81	0	0	0	0	41	0	0	1	0	0	0	0	0	0	11	40
nhaR	gene-LQ108_RS03345	TRANSCRIPT_gene-LQ108_RS03345	protein_coding	0	16	0	70	0	0	0	0	31	0	0	0	0	0	0	0	0	0	16	39
